response_id	tweet_id	user_id	screen_name	retweet_count	text	source	url	has_image	has_video	media_url	is_retweet	is_quote	in_reply_to_id	in_reply_to_url	id	tweet_id	annotator	impression	information	affect	channel	severity_value	severity_explanation	comments	created_at	intent	other_intent	is_reconciling	collapsed_code
1594	832052286511779845	4026332440	TriggalilSis	2	RT @ThfBrahGIRL: That bitch choyces think she a player 😂✌️	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832052286511779845	f	f	""	t	f	""	""	1594	832052286511779845	Chloe	The user thinks choyces thinks she's a player.	"[""supply""	""repeat""]"	""	f	0.0	This tweet is not threatening.	"TriggalilSis is retweeting a young woman who is expressing that choyces thinks she's a player. Even though the user refers to choyces as 'that bitch' I would still think that the tweet is made jokingly and not as an insult. Since the tweet includes tears of joy emoji I think is could mean that the user to crying from laughing. she includes a peace sign emoji. This tweet is from June 2015. TriggalilSis most likely found the tweet funny and wanted to share it on her timeline.



'Choyces thinks she's a player'"	2017-06-20 18:15:41.394145	"[""RETWEET""	""JOKE""]"	""	f	"[""Other""]"

1669	832052643119894528	4026332440	TriggalilSis	1	RT @Finni_Riann: It was some fine ass boys at choyces party 😂😊	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832052643119894528	f	f	""	t	f	""	""	1669	832052643119894528	Chloe	TriggalilSis had a party and there were good looking guys there.	"[""supply""	""repeat""]"	""	f	0.0	This tweet is not threatening.	"TriggalilSis is retweeting young woman who is saying that TriggalilSis had a party and there were some good looking guys there. She includes a tears of joy emoji most likely representing the the tweet was made lightly or to be funny. She includes a blushing emoji most likely blushing in response to the good looking guys. This tweet was from May 2015. TriggalilSis most likely wanted to reshare the memory on her timeline.



'There were some good looking guys at choyces party'"	2017-06-21 16:00:56.69097	"[""RETWEET""	""NHOOD""]"	""	f	"[""Other""]"

1469	832051836534321152	4026332440	TriggalilSis	2	RT @TriggaCousin_: Me n choyces just n dis bitch twerkn n her ass can't dance 😂💯	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832051836534321152	f	f	""	t	f	""	""	1469	832051836534321152	Chloe	She's talking about a girl who can't dance.	"[""supply""	""repeat""]"	""	f	0.0	This tweet is not threatening.	"TriggaCousin_ is talking about seeing a woman trying to twerk but she can't dance. I believe she's saying me and choyces just in and then tells about a woman or 'bitch' who is trying to twerk but she can't dance. She includes a crying emoji meaning she's crying she's laughing so hard. with a 100 emoji meaning she fully believes that the woman can't dance. TriggalilSis most likely retweeted it  because she found the post funny. The tweet is also from October 2015 she may be sharing the tweet to share the memory on her timeline.



'Me and choyces just in this woman is twerking but she can't dance'"	2017-06-18 18:36:55.410906	"[""RETWEET""	""JOKE""]"	""	f	"[""Other""]"

1572	832052158057033728	4026332440	TriggalilSis	2	RT @LilV0N: ofn I want lil choyces 😍😤	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832052158057033728	f	f	""	t	f	""	""	1572	832052158057033728	Chloe	He wants choyces is impressed by choyces.	"[""supply""	""repeat""]"	""	f	0.0	This tweet is not threatening.	"TriggalilSis is retweeting a user who is saying ofn 'on foe nem' - I swear I want choyces. including a heart eyes emoji meaning their expressing admiration for choyces. And a face with steam from the nose emoji. This is most likely referring to choyces getting in a fight with someone or just in general being argumentative with people. This tweet is no longer available so i'm not sure when it was originally posted probably around july 2015. TriggalilSis most likely agrees with the tweet and wanted to post it on her timeline. 



'I swear I want choyces'"	2017-06-20 08:42:33.497561	"[""RETWEET""]"	""	f	"[""Other""]"

1665	832052544167931904	4026332440	TriggalilSis	2	"RT @ThfBrahGIRL: Bra Be Real Life Dick Riding Choyces ! Damnnn 	Thats Yo Real BITCH"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832052544167931904	f	f	""	t	f	""	""	1665	832052544167931904	Chloe	return	""	""	f	0.0	return	return	2017-06-21 14:42:28.839455	""	""	f	[]

2072	832788102477344768	147350851	freeraybandz	0	Said I wasn't gone post Nomo but damn skud y'all was sum bugs https://t.co/WSrrWu2ekC	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832788102477344768	t	f	http://pbs.twimg.com/media/C46oWpQVcAA4mCZ.jpg	f	f	""	""	2072	832788102477344768	Chloe	He's posting about his friends who have passed away to express grief.	"[""supply""]"	"[""neg_sentiment""]"	f	0.0	This tweet is not threatening.	"freeraybandz is expressing grief and sadness over the loss of his two friend Ju and Jmoney. He expresses that he said he wasn't going to post anymore but wanted to share that they were some bugs. I think bugs refers to bugging or being high. He uses skud as a term of endearment. He includes a photo of his two friends to share their memory and his grief. 



'I said I wasn't going to post nothing more but damn y'all were some bugs'"	2017-07-10 19:50:05.767201	"[""LOSS""	""REFLECT""]"	""	f	"[""Loss""	""Other""]"

1914	834224558383169537	515828542	KiddoFrmDaTre	1	😩😩🗣🤘 https://t.co/jGatn4LuBw	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	http://twitter.com/statuses/834224558383169537	f	f	""	f	t	""	""	1914	834224558383169537	Kyle	This is a response to someone retweeting kiddofrmdatres tweet then saying that she was also telling her mother something similar. kiddofrmdatre then responded with a string of emojis that seems to imply sadness telling others and rocking on.	"[""supply""]"	"[""pos_sentiment""]"	f	0.0	This is a response to a retweet and is positive	kiddofrmdatre is retweeting a message from a friend who informs him that she just told her mom a similar message to what he tweeted out (mainly that it's not important that everyone always understand what you're doing you've just got to live your life). Then kiddofrmdatre responds to her retweet and comment with this string of emoji which are generally positive but without content.	2017-06-30 09:26:18.304795	"[""GEN""	""CONVO""]"	""	f	"[""Other""]"

2350	833878756892798977	4026332440	TriggalilSis	6	"RT @TriggalilSis: Bitches Be YOUNG 	 DUMB &amp; Full Of CUM LITERALLY 🤷🏾‍♀️🤦🏾‍♀️"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/833878756892798977	f	f	""	t	f	""	""	2350	833878756892798977	Allison	Girls are young dum and full of nothing.	"[""supply""	""repeat""]"	"[""neg_sentiment""]"	f	0.0	No threat.	TriggalilSis retweeted her own post. She realizes some girls are dumb and only care about sex.	2017-07-19 09:27:23.950903	"[""GEN""	""RETWEET""	""SEX""]"	""	f	"[""Other""]"

1746	833878756892798977	4026332440	TriggalilSis	6	"RT @TriggalilSis: Bitches Be YOUNG 	 DUMB &amp; Full Of CUM LITERALLY 🤷🏾‍♀️🤦🏾‍♀️"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/833878756892798977	f	f	""	t	f	""	""	1746	833878756892798977	Ian	Saying that women are dumb	"[""supply""	""repeat""]"	"[""neg_sentiment""]"	f	0.0	Not threatening	"triggalilsis retweeted herself.  She thinks that women are dumb and too sexual.



""Women are dumb and too sexual"""	2017-06-25 19:22:37.855012	"[""INSULT""	""WOM""	""SEX""]"	""	f	"[""Aggression""	""Other""]"

2205	833432929317580800	147350851	freeraybandz	0	@SPOTNEWSonIG lol wtf is that	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/833432929317580800	f	f	""	f	f	833428380414537728	http://twitter.com/statuses/833428380414537728	2205	833432929317580800	Chloe	He's asking where shots are being fired.	"[""supply""	""request""]"	""	t	0.0	This tweet is not threatening.	"freeraybandz is reporting to spotnews. spotnews said there there were shots fired on 115/stony. freeraybandz is replying jokingly asking what the fuck that is - meaning 115/stony.



'what the fuck is that?'"	2017-07-13 15:45:56.633959	"[""CONVO""	""JOKE""]"	""	f	"[""Other""]"

1753	827374797520674816	304145640	JaylaG___	52	RT @BestofCancer: #Cancer and #Pisces in love - it doesnt get much better then these two!	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/827374797520674816	f	f	""	t	f	""	""	1753	827374797520674816	Ian	Retweet about the horoscope signs cancer and pisces	"[""supply""	""repeat""]"	"[""pos_sentiment""]"	f	0.0	Not threatening	jaylag_ retweeted bestofcancer which talks about the horoscope signs cancer and pisces being perfect matches.	2017-06-25 19:40:28.579363	"[""REL""	""HAPPY""	""RETWEET""]"	""	f	"[""Other""]"

2346	832719390344753152	4026332440	TriggalilSis	0	@BLOW_Dat_Bag wat happen sis	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832719390344753152	f	f	""	f	f	832692725497679872	http://twitter.com/statuses/832692725497679872	2346	832719390344753152	Allison	What happened?	"[""supply""]"	"[""notsure""]"	t	0.0	No threat.	TriggalilSis replying to BLOW_Dat_Bag's post. She wants to know what's going on because it looks like someone is lying.	2017-07-19 09:16:55.965346	"[""GEN""	""CONVO""]"	""	f	"[""Other""]"

1742	832719390344753152	4026332440	TriggalilSis	0	@BLOW_Dat_Bag wat happen sis	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832719390344753152	f	f	""	f	f	832692725497679872	http://twitter.com/statuses/832692725497679872	1742	832719390344753152	Ian	Starting a conversation	"[""request""]"	""	t	0.0	Not threatening	"Tweeter is asking someone what happened when the original tweeter commented about ""osama.""



""What happened?"""	2017-06-25 19:14:29.987609	"[""CONVO""]"	""	f	"[""Other""]"

1539	833174198562463744	515828542	KiddoFrmDaTre	0	N yaw know it's big B💤💤 fa #〽️oneygang	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	http://twitter.com/statuses/833174198562463744	f	f	""	f	f	""	""	1539	833174198562463744	Kyle	I am not entirely sure what this means but it feels gang related since money gang is referenced in it directly. I don't know if this means big snooze big zz? unsure.	"[""supply""]"	"[""pos_sentiment""]"	f	0.0	This does not seem like a threat as no one is referenced and not specific threat is made.	This reads something like 'now you all know its big z big snooze? Not sure who it's referencing but it must be a member of money gang who did something notable.	2017-06-19 12:24:50.547091	"[""GANG""	""GEN""]"	""	f	"[""Other""]"

1756	827508553254633472	304145640	JaylaG___	8	"RT @insightcancer: #cancers are the best	 they literally don't show any emotion	 mad or sad until you are very close to them and it's appro…"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/827508553254633472	f	f	""	t	f	""	""	1756	827508553254633472	Ian	Retweet about the cancer zodiac sign	"[""supply""	""repeat""]"	"[""pos_sentiment""]"	f	0.0	Not threatening	jaylag_ retweeted insighcancer about her sign (cancer).  Talking about only disclosing information when she is close to someone.	2017-06-25 19:44:38.33203	"[""TRUST""	""REL""	""RETWEET""]"	""	f	"[""Aggression""	""Other""]"

2091	827812336979365889	304145640	JaylaG___	40	"RT @JaylaG___: 3 years today	 and you're not here to celebrate.. I love you	 only apart in distance never in my heart fly high bby💙 https:/…"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/827812336979365889	f	f	""	t	f	""	""	2091	827812336979365889	Ian	Grieving/memorial tweet	"[""supply""]"	"[""pos_sentiment""	""neg_sentiment""]"	f	0.0	NA	"JaylaG_ retweeted herself.  It is two pictures.  One is with a person presumably her boyfriend D Money.  The second is her standing next to a grave with new flowers. She says they are only apart by distance not heart.



""You died three years ago.  We are only separated by distance not love."""	2017-07-11 17:34:26.512842	"[""LOSS""	""DEATH""	""GEN""	""RETWEET""	""APEAR""]"	""	f	"[""Loss""	""Other""]"

2092	827813577977450496	304145640	JaylaG___	1	RT @TaySixO: @JaylaG___ u jus up flooding my shit 👀	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/827813577977450496	f	f	""	t	f	""	""	2092	827813577977450496	Ian	Person is upset that JaylaG_ is posting so much on twitter	"[""supply""]"	"[""pos_sentiment""	""neg_sentiment""]"	f	0.0	NA	"Retweet of taysixo.  taysixo is saying that JaylaG_ is flooding his shit presumably his twitter with her many tweets.  JaylaG_ retweeted this and does not seem offended.



""You are tweeting so much"""	2017-07-11 17:37:55.839493	"[""GEN""	""RETWEET""]"	""	f	"[""Other""]"

2635	829407463996850178	515828542	KiddoFrmDaTre	1	RT @_NadiyahFlow_: @058_powermoves happy birthday 🎉	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	http://twitter.com/statuses/829407463996850178	f	f	""	t	f	""	""	2635	829407463996850178	Nana	Birthday post.	"[""supply""]"	"[""pos_sentiment""]"	f	0.0	Retweeting a birthday post for him.	"_NadiyahFlow_ retweeted KiddoFrmDaTre's birthday picture with a ""happy birthday"" and party emoji. KiddoFrmDaTre retweets her retweet embracing it."	2017-07-31 10:11:50.099165	"[""HAPPY""	""RETWEET""]"	""	f	"[""Other""]"

2376	829407463996850178	515828542	KiddoFrmDaTre	1	RT @_NadiyahFlow_: @058_powermoves happy birthday 🎉	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	http://twitter.com/statuses/829407463996850178	f	f	""	t	f	""	""	2376	829407463996850178	Joseph	Another happy birthday post.	""	"[""pos_sentiment""]"	f	0.0	Happy birthday congrats.	Just a happy birthday post.	2017-07-19 14:23:19.2664	"[""HAPPY""]"	""	f	"[""Other""]"

2653	829988196771569664	515828542	KiddoFrmDaTre	4329	RT @FIGHTlNG: WAIT FOR IT... 😂💀 https://t.co/h31nhNi0dB	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	http://twitter.com/statuses/829988196771569664	f	t	http://pbs.twimg.com/ext_tw_video_thumb/733413145255936000/pu/img/5i0yp0alkRRytnvv.jpg	t	f	""	""	2653	829988196771569664	Nana	Poster shared video of a fight.	"[""notsure""]"	"[""entertain""]"	f	0.0	The video shared wasn't an actual fight.	KiddoFrmDaTre retweets a funny video of a fake fight. In the video two boys apear to be in the parking lot of the school. They start by pushing each other. A man comes to break it up after thinking it was an actual fight. The two boys start dancing and the rest of the students start laughing. The  man is now laughing as well.	2017-07-31 14:48:19.378	"[""RETWEET""	""JOKE""]"	""	f	"[""Other""]"

2602	829988196771569664	515828542	KiddoFrmDaTre	4329	RT @FIGHTlNG: WAIT FOR IT... 😂💀 https://t.co/h31nhNi0dB	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	http://twitter.com/statuses/829988196771569664	f	t	http://pbs.twimg.com/ext_tw_video_thumb/733413145255936000/pu/img/5i0yp0alkRRytnvv.jpg	t	f	""	""	2602	829988196771569664	Joseph	He retweeting a funny video.	"[""notsure""]"	"[""pos_sentiment""]"	f	0.0	He is showing people a funny video.	He retweet a funny video that was meant to trick people into thinking it was something negative.	2017-07-26 09:58:15.296472	"[""HAPPY""	""PROMO""]"	""	f	"[""Other""]"

2017	832051529695842309	4026332440	TriggalilSis	2	RT @ScuwopLikeGuwop: Choyces Always Be Tweaking Wit Me Ion Know Why 😩	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/832051529695842309	f	f	""	t	f	""	""	2017	832051529695842309	William	a friend of TriggalilSis is saying that she is always acting crazy towards him. Probably just joking around.	"[""supply""	""repeat""]"	"[""pos_sentiment""	""neg_sentiment""]"	f	0.0	Not threatening. ScuwopLikeGuwop is being serious while also joking for attention	TriggalilSis is retweeting a tweet from ScuwopLikeGuwop who is saying that TriggalilSis (Choyces) is always acting crazy with him and he doesn't know why. He seems to be serious while also being intentionally dramatic for attention. It is unclear what the context of the tweet is.	2017-07-10 10:43:17.009729	"[""GEN""	""RETWEET""]"	""	f	"[""Other""]"
